"2838930";"PuzzMiX";"";"None";"['INTI CREATES CO., LTD.']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838940";"神魔决之江湖行";"";"None";"['水狗工作室']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2838960";"Soda scuffle";"4,99€";"None";"['lwz']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838970";"魔女档案 MajyoArchive";"";"None";"['银月057']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839010";"Peaches and Dreams";"";"None";"['Mad Space Studios']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2839040";"1080p";"2,99€";"None";"['RollCreators']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2839050";"Real Life";"";"None";"['Gladiy Denis']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839090";"Unlock the Three";"";"None";"['Abii Studio Ltd.']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838200";"Why do I have so many younger sisters? !";"13,79€";"None";"['孤独な狼と猫']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838360";"SINce Memories: Off The Starry Sky";"";"None";"['MAGES. Inc.']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838370";"贪吃龙";"0,49€";"None";"['YvelRevo']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838410";"Mini Star Math";"";"None";"['MACKINN7']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838420";"Venice Bridges";"4,99€";"None";"['naïve studios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838430";"Project Blind";"";"None";"['Dimitek']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2838450";"Anime Thighs";"1,99€";"None";"['bhungry']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
